Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2005-03-09,6,6,6,6
2005-03-10,5.92,5.92,5.92,5.92
2005-03-11,5.91,5.91,5.91,5.91
2005-03-14,5.91,5.91,5.91,5.91
2005-03-15,5.82,5.82,5.82,5.82
2005-03-16,5.88,5.88,5.88,5.88
2005-03-17,5.97,5.97,5.97,5.97
2005-03-18,5.9,5.9,5.9,5.9
2005-03-21,5.9,5.9,5.9,5.9
2005-03-22,5.9,5.9,5.9,5.9
2005-03-23,5.9,5.9,5.9,5.9
2005-03-24,5.9,5.9,5.9,5.9
2005-03-29,5.86,5.86,5.86,5.86
2005-03-30,5.87,5.87,5.87,5.87
2005-03-31,5.78,5.78,5.78,5.78
2005-04-01,5.75,5.75,5.75,5.75
2005-04-04,5.75,5.75,5.75,5.75
2005-04-05,5.75,5.75,5.75,5.75
2005-04-06,5.75,5.75,5.75,5.75
2005-04-07,5.73,5.73,5.73,5.73
2005-04-11,5.74,5.74,5.74,5.74
2005-04-12,5.7,5.7,5.7,5.7
2005-04-13,5.68,5.68,5.68,5.68
2005-04-14,5.7,5.7,5.7,5.7
2005-04-15,5.65,5.65,5.65,5.65
2005-04-18,5.65,5.65,5.65,5.65
2005-04-19,5.65,5.65,5.65,5.65
2005-04-20,5.61,5.61,5.61,5.61
2005-04-21,5.59,5.59,5.59,5.59
2005-04-22,5.55,5.55,5.55,5.55
2005-04-25,5.55,5.55,5.55,5.55
2005-04-26,5.5,5.5,5.5,5.5
2005-04-27,5.48,5.48,5.48,5.48
2005-04-28,5.49,5.49,5.49,5.49
2005-04-29,5.51,5.51,5.51,5.51
2005-05-02,5.5,5.5,5.5,5.5
2005-05-04,5.5,5.5,5.5,5.5
2005-05-05,5.45,5.45,5.45,5.45
2005-05-06,5.4,5.4,5.4,5.4
2005-05-09,5.39,5.39,5.39,5.39
2005-05-10,5.41,5.41,5.41,5.41
2005-05-11,5.42,5.42,5.42,5.42
2005-05-12,5.44,5.44,5.44,5.44
2005-05-13,5.43,5.43,5.43,5.43
2005-05-16,5.4,5.4,5.4,5.4
2005-05-17,5.41,5.41,5.41,5.41
2005-05-18,5.4,5.4,5.4,5.4
2005-05-19,5.39,5.39,5.39,5.39
2005-05-20,5.37,5.37,5.37,5.37
2005-05-23,5.37,5.37,5.37,5.37
2005-05-24,5.38,5.38,5.38,5.38
2005-05-25,5.36,5.36,5.36,5.36
2005-05-27,5.36,5.36,5.36,5.36
2005-05-30,5.37,5.37,5.37,5.37
2005-05-31,5.37,5.37,5.37,5.37
2005-06-01,5.18,5.18,5.18,5.18
2005-06-02,5.16,5.16,5.16,5.16
2005-06-03,5.18,5.18,5.18,5.18
2005-06-06,5.19,5.19,5.19,5.19
2005-06-07,5.13,5.13,5.13,5.13
2005-06-08,5.09,5.09,5.09,5.09
2005-06-09,5.09,5.09,5.09,5.09
2005-06-10,5.14,5.14,5.14,5.14
2005-06-13,5.13,5.13,5.13,5.13
2005-06-14,5.14,5.14,5.14,5.14
2005-06-15,5.15,5.15,5.15,5.15
2005-06-16,5.14,5.14,5.14,5.14
2005-06-17,5.14,5.14,5.14,5.14
2005-06-20,5.05,5.05,5.05,5.05
2005-06-21,5.02,5.02,5.02,5.02
2005-06-22,5.01,5.01,5.01,5.01
2005-06-23,5,5,5,5
2005-06-24,4.98,4.98,4.98,4.98
2005-06-27,4.9,4.9,4.9,4.9
2005-06-28,4.91,4.91,4.91,4.91
2005-06-29,4.91,4.91,4.91,4.91
2005-06-30,4.74,4.74,4.74,4.74
2005-07-01,4.64,4.64,4.64,4.64
2005-07-04,4.61,4.61,4.61,4.61
2005-07-05,4.6,4.6,4.6,4.6
2005-07-06,4.6,4.6,4.6,4.6
2005-07-07,4.57,4.57,4.57,4.57
2005-07-08,4.58,4.58,4.58,4.58
2005-07-11,4.58,4.58,4.58,4.58
2005-07-12,4.55,4.55,4.55,4.55
2005-07-13,4.53,4.53,4.53,4.53
2005-07-14,4.54,4.54,4.54,4.54
2005-07-15,4.44,4.44,4.44,4.44
2005-07-18,4.41,4.41,4.41,4.41
2005-07-19,4.42,4.42,4.42,4.42
2005-07-20,4.54,4.54,4.54,4.54
2005-07-21,4.54,4.54,4.54,4.54
2005-07-22,4.55,4.55,4.55,4.55
2005-07-25,4.58,4.58,4.58,4.58
2005-07-26,4.61,4.61,4.61,4.61
2005-07-27,4.61,4.61,4.61,4.61
2005-07-28,4.62,4.62,4.62,4.62
2005-07-29,4.6,4.6,4.6,4.6
2005-08-01,4.64,4.64,4.64,4.64
2005-08-02,4.63,4.63,4.63,4.63
2005-08-03,4.64,4.64,4.64,4.64
2005-08-04,4.65,4.65,4.65,4.65
2005-08-05,4.64,4.64,4.64,4.64
2005-08-08,4.65,4.65,4.65,4.65
2005-08-09,4.63,4.63,4.63,4.63
2005-08-10,4.62,4.62,4.62,4.62
2005-08-11,4.62,4.62,4.62,4.62
2005-08-12,4.61,4.61,4.61,4.61
2005-08-16,4.62,4.62,4.62,4.62
2005-08-17,4.67,4.67,4.67,4.67
2005-08-18,4.68,4.68,4.68,4.68
2005-08-19,4.67,4.67,4.67,4.67
2005-08-22,4.66,4.66,4.66,4.66
2005-08-23,4.64,4.64,4.64,4.64
2005-08-24,4.62,4.62,4.62,4.62
2005-08-25,4.61,4.61,4.61,4.61
2005-08-26,4.61,4.61,4.61,4.61
2005-08-29,4.6,4.6,4.6,4.6
2005-08-30,4.6,4.6,4.6,4.6
2005-08-31,4.57,4.57,4.57,4.57
2005-09-01,4.51,4.51,4.51,4.51
2005-09-02,4.48,4.48,4.48,4.48
2005-09-05,4.48,4.48,4.48,4.48
2005-09-06,4.48,4.48,4.48,4.48
2005-09-07,4.46,4.46,4.46,4.46
2005-09-08,4.46,4.46,4.46,4.46
2005-09-09,4.46,4.46,4.46,4.46
2005-09-12,4.48,4.48,4.48,4.48
2005-09-13,4.47,4.47,4.47,4.47
2005-09-14,4.45,4.45,4.45,4.45
2005-09-15,4.43,4.43,4.43,4.43
2005-09-16,4.43,4.43,4.43,4.43
2005-09-19,4.42,4.42,4.42,4.42
2005-09-20,4.39,4.39,4.39,4.39
2005-09-21,4.35,4.35,4.35,4.35
2005-09-22,4.34,4.34,4.34,4.34
2005-09-23,4.35,4.35,4.35,4.35
2005-09-26,4.35,4.35,4.35,4.35
2005-09-27,4.35,4.35,4.35,4.35
2005-09-28,4.35,4.35,4.35,4.35
2005-09-29,4.4,4.4,4.4,4.4
2005-09-30,4.41,4.41,4.41,4.41
2005-10-03,4.43,4.43,4.43,4.43
2005-10-04,4.47,4.47,4.47,4.47
2005-10-05,4.48,4.48,4.48,4.48
2005-10-06,4.47,4.47,4.47,4.47
2005-10-07,4.46,4.46,4.46,4.46
2005-10-10,4.47,4.47,4.47,4.47
2005-10-11,4.46,4.46,4.46,4.46
2005-10-12,4.45,4.45,4.45,4.45
2005-10-13,4.45,4.45,4.45,4.45
2005-10-14,4.5,4.5,4.5,4.5
2005-10-17,4.5,4.5,4.5,4.5
2005-10-18,4.47,4.47,4.47,4.47
2005-10-19,4.48,4.48,4.48,4.48
2005-10-20,4.49,4.49,4.49,4.49
2005-10-21,4.5,4.5,4.5,4.5
2005-10-24,4.5,4.5,4.5,4.5
2005-10-25,4.5,4.5,4.5,4.5
2005-10-26,4.5,4.5,4.5,4.5
2005-10-27,4.63,4.63,4.63,4.63
2005-10-28,4.65,4.65,4.65,4.65
2005-10-31,4.64,4.64,4.64,4.64
2005-11-02,4.66,4.66,4.66,4.66
2005-11-03,4.65,4.65,4.65,4.65
2005-11-04,4.65,4.65,4.65,4.65
2005-11-07,4.7,4.7,4.7,4.7
2005-11-08,4.72,4.72,4.72,4.72
2005-11-09,4.71,4.71,4.71,4.71
2005-11-10,4.73,4.73,4.73,4.73
2005-11-14,4.73,4.73,4.73,4.73
2005-11-15,4.7,4.7,4.7,4.7
2005-11-16,4.69,4.69,4.69,4.69
2005-11-17,4.67,4.67,4.67,4.67
2005-11-18,4.68,4.68,4.68,4.68
2005-11-21,4.69,4.69,4.69,4.69
2005-11-22,4.7,4.7,4.7,4.7
2005-11-23,4.69,4.69,4.69,4.69
2005-11-24,4.66,4.66,4.66,4.66
2005-11-25,4.67,4.67,4.67,4.67
2005-11-28,4.65,4.65,4.65,4.65
2005-11-29,4.66,4.66,4.66,4.66
2005-11-30,4.69,4.69,4.69,4.69
2005-12-01,4.72,4.72,4.72,4.72
2005-12-02,4.71,4.71,4.71,4.71
2005-12-05,4.71,4.71,4.71,4.71
2005-12-06,4.7,4.7,4.7,4.7
2005-12-07,4.7,4.7,4.7,4.7
2005-12-08,4.69,4.69,4.69,4.69
2005-12-09,4.7,4.7,4.7,4.7
2005-12-12,4.7,4.7,4.7,4.7
2005-12-13,4.7,4.7,4.7,4.7
2005-12-14,4.66,4.66,4.66,4.66
2005-12-15,4.59,4.59,4.59,4.59
2005-12-16,4.61,4.61,4.61,4.61
2005-12-19,4.63,4.63,4.63,4.63
2005-12-20,4.63,4.63,4.63,4.63
2005-12-21,4.62,4.62,4.62,4.62
2005-12-22,4.61,4.61,4.61,4.61
2005-12-23,4.61,4.61,4.61,4.61
2005-12-27,4.6,4.6,4.6,4.6
2005-12-28,4.6,4.6,4.6,4.6
2005-12-29,4.6,4.6,4.6,4.6
2005-12-30,4.6,4.6,4.6,4.6
2006-01-02,4.6,4.6,4.6,4.6
2006-01-03,4.6,4.6,4.6,4.6
2006-01-04,4.55,4.55,4.55,4.55
2006-01-05,4.55,4.55,4.55,4.55
2006-01-06,4.54,4.54,4.54,4.54
2006-01-09,4.5,4.5,4.5,4.5
2006-01-10,4.46,4.46,4.46,4.46
2006-01-11,4.46,4.46,4.46,4.46
2006-01-12,4.45,4.45,4.45,4.45
2006-01-13,4.46,4.46,4.46,4.46
2006-01-16,4.45,4.45,4.45,4.45
2006-01-17,4.45,4.45,4.45,4.45
2006-01-18,4.45,4.45,4.45,4.45
2006-01-19,4.46,4.46,4.46,4.46
2006-01-20,4.45,4.45,4.45,4.45
2006-01-23,4.45,4.45,4.45,4.45
2006-01-24,4.44,4.44,4.44,4.44
2006-01-25,4.4,4.4,4.4,4.4
2006-01-26,4.38,4.38,4.38,4.38
2006-01-27,4.38,4.38,4.38,4.38
2006-01-30,4.39,4.39,4.39,4.39
2006-01-31,4.37,4.37,4.37,4.37
2006-02-01,4.35,4.35,4.35,4.35
2006-02-02,4.35,4.35,4.35,4.35
2006-02-03,4.34,4.34,4.34,4.34
2006-02-06,4.34,4.34,4.34,4.34
2006-02-07,4.34,4.34,4.34,4.34
2006-02-08,4.31,4.31,4.31,4.31
2006-02-09,4.3,4.3,4.3,4.3
2006-02-10,4.3,4.3,4.3,4.3
2006-02-13,4.29,4.29,4.29,4.29
2006-02-14,4.27,4.27,4.27,4.27
2006-02-15,4.26,4.26,4.26,4.26
2006-02-16,4.22,4.22,4.22,4.22
2006-02-17,4.18,4.18,4.18,4.18
2006-02-20,4.1,4.1,4.1,4.1
2006-02-21,4.1,4.1,4.1,4.1
2006-02-22,4.1,4.1,4.1,4.1
2006-02-23,4.1,4.1,4.1,4.1
2006-02-24,4.1,4.1,4.1,4.1
2006-02-27,4.1,4.1,4.1,4.1
2006-02-28,4.11,4.11,4.11,4.11
2006-03-01,4.06,4.06,4.06,4.06
2006-03-02,4.06,4.06,4.06,4.06
2006-03-03,4.05,4.05,4.05,4.05
2006-03-06,4.05,4.05,4.05,4.05
2006-03-07,4.06,4.06,4.06,4.06
2006-03-08,4.09,4.09,4.09,4.09
2006-03-09,4.1,4.1,4.1,4.1
2006-03-10,4.1,4.1,4.1,4.1
2006-03-13,4.1,4.1,4.1,4.1
2006-03-14,4.1,4.1,4.1,4.1
2006-03-15,4.1,4.1,4.1,4.1
2006-03-16,4.09,4.09,4.09,4.09
2006-03-17,4.09,4.09,4.09,4.09
2006-03-20,4.12,4.12,4.12,4.12
2006-03-21,4.13,4.13,4.13,4.13
2006-03-22,4.14,4.14,4.14,4.14
2006-03-23,4.13,4.13,4.13,4.13
2006-03-24,4.12,4.12,4.12,4.12
2006-03-27,4.14,4.14,4.14,4.14
2006-03-28,4.15,4.15,4.15,4.15
2006-03-29,4.16,4.16,4.16,4.16
2006-03-30,4.16,4.16,4.16,4.16
2006-03-31,4.16,4.16,4.16,4.16
2006-04-03,4.17,4.17,4.17,4.17
2006-04-04,4.17,4.17,4.17,4.17
2006-04-05,4.18,4.18,4.18,4.18
2006-04-06,4.17,4.17,4.17,4.17
2006-04-07,4.16,4.16,4.16,4.16
2006-04-10,4.17,4.17,4.17,4.17
2006-04-11,4.16,4.16,4.16,4.16
2006-04-12,4.16,4.16,4.16,4.16
2006-04-13,4.15,4.15,4.15,4.15
2006-04-18,4.14,4.14,4.14,4.14
2006-04-19,4.14,4.14,4.14,4.14
2006-04-20,4.14,4.14,4.14,4.14
2006-04-21,4.15,4.15,4.15,4.15
2006-04-24,4.16,4.16,4.16,4.16
2006-04-25,4.16,4.16,4.16,4.16
2006-04-26,4.16,4.16,4.16,4.16
2006-04-27,4.16,4.16,4.16,4.16
2006-04-28,4.17,4.17,4.17,4.17
2006-05-02,4.18,4.18,4.18,4.18
2006-05-04,4.2,4.2,4.2,4.2
2006-05-05,4.19,4.19,4.19,4.19
2006-05-08,4.19,4.19,4.19,4.19
2006-05-09,4.21,4.21,4.21,4.21
2006-05-10,4.21,4.21,4.21,4.21
2006-05-11,4.19,4.19,4.19,4.19
2006-05-12,4.2,4.2,4.2,4.2
2006-05-15,4.21,4.21,4.21,4.21
2006-05-16,4.21,4.21,4.21,4.21
2006-05-17,4.21,4.21,4.21,4.21
2006-05-18,4.22,4.22,4.22,4.22
2006-05-19,4.21,4.21,4.21,4.21
2006-05-22,4.2,4.2,4.2,4.2
2006-05-23,4.22,4.22,4.22,4.22
2006-05-24,4.22,4.22,4.22,4.22
2006-05-25,4.22,4.22,4.22,4.22
2006-05-26,4.22,4.22,4.22,4.22
2006-05-29,4.22,4.22,4.22,4.22
2006-05-30,4.22,4.22,4.22,4.22
2006-05-31,4.22,4.22,4.22,4.22
2006-06-01,4.22,4.22,4.22,4.22
2006-06-02,4.19,4.19,4.19,4.19
2006-06-05,4.19,4.19,4.19,4.19
2006-06-06,4.2,4.2,4.2,4.2
2006-06-07,4.2,4.2,4.2,4.2
2006-06-08,4.19,4.19,4.19,4.19
2006-06-09,4.21,4.21,4.21,4.21
2006-06-12,4.22,4.22,4.22,4.22
2006-06-13,4.24,4.24,4.24,4.24
2006-06-14,4.25,4.25,4.25,4.25
2006-06-16,4.25,4.25,4.25,4.25
2006-06-19,4.24,4.24,4.24,4.24
2006-06-20,4.25,4.25,4.25,4.25
2006-06-21,4.31,4.31,4.31,4.31
2006-06-22,4.32,4.32,4.32,4.32
2006-06-23,4.42,4.42,4.42,4.42
2006-06-26,4.43,4.43,4.43,4.43
2006-06-27,4.4,4.4,4.4,4.4
2006-06-28,4.42,4.42,4.42,4.42
2006-06-29,4.42,4.42,4.42,4.42
2006-06-30,4.4,4.4,4.4,4.4
2006-07-03,4.36,4.36,4.36,4.36
2006-07-04,4.32,4.32,4.32,4.32
2006-07-05,4.31,4.31,4.31,4.31
2006-07-06,4.33,4.33,4.33,4.33
2006-07-07,4.34,4.34,4.34,4.34
2006-07-10,4.35,4.35,4.35,4.35
2006-07-11,4.35,4.35,4.35,4.35
2006-07-12,4.35,4.35,4.35,4.35
2006-07-13,4.35,4.35,4.35,4.35
2006-07-14,4.35,4.35,4.35,4.35
2006-07-17,4.3,4.3,4.3,4.3
2006-07-18,4.3,4.3,4.3,4.3
2006-07-19,4.28,4.28,4.28,4.28
2006-07-20,4.27,4.27,4.27,4.27
2006-07-21,4.26,4.26,4.26,4.26
2006-07-24,4.26,4.26,4.26,4.26
2006-07-25,4.26,4.26,4.26,4.26
2006-07-26,4.24,4.24,4.24,4.24
2006-07-27,4.26,4.26,4.26,4.26
2006-07-28,4.26,4.26,4.26,4.26
2006-07-31,4.25,4.25,4.25,4.25
2006-08-01,4.27,4.27,4.27,4.27
2006-08-02,4.27,4.27,4.27,4.27
2006-08-03,4.26,4.26,4.26,4.26
2006-08-04,4.27,4.27,4.27,4.27
2006-08-07,4.26,4.26,4.26,4.26
2006-08-08,4.24,4.24,4.24,4.24
2006-08-09,4.24,4.24,4.24,4.24
2006-08-10,4.24,4.24,4.24,4.24
2006-08-11,4.25,4.25,4.25,4.25
2006-08-14,4.26,4.26,4.26,4.26
2006-08-16,4.26,4.26,4.26,4.26
2006-08-17,4.26,4.26,4.26,4.26
2006-08-18,4.26,4.26,4.26,4.26
2006-08-21,4.27,4.27,4.27,4.27
2006-08-22,4.29,4.29,4.29,4.29
2006-08-23,4.29,4.29,4.29,4.29
2006-08-24,4.29,4.29,4.29,4.29
2006-08-25,4.29,4.29,4.29,4.29
2006-08-28,4.3,4.3,4.3,4.3
2006-08-29,4.3,4.3,4.3,4.3
2006-08-30,4.3,4.3,4.3,4.3
2006-08-31,4.3,4.3,4.3,4.3
2006-09-01,4.3,4.3,4.3,4.3
2006-09-04,4.31,4.31,4.31,4.31
2006-09-05,4.31,4.31,4.31,4.31
2006-09-06,4.31,4.31,4.31,4.31
2006-09-07,4.35,4.35,4.35,4.35
2006-09-08,4.36,4.36,4.36,4.36
2006-09-11,4.36,4.36,4.36,4.36
2006-09-12,4.36,4.36,4.36,4.36
2006-09-13,4.36,4.36,4.36,4.36
2006-09-14,4.37,4.37,4.37,4.37
2006-09-15,4.4,4.4,4.4,4.4
2006-09-18,4.4,4.4,4.4,4.4
2006-09-19,4.41,4.41,4.41,4.41
2006-09-20,4.41,4.41,4.41,4.41
2006-09-21,4.4,4.4,4.4,4.4
2006-09-22,4.41,4.41,4.41,4.41
2006-09-25,4.42,4.42,4.42,4.42
2006-09-26,4.41,4.41,4.41,4.41
2006-09-27,4.41,4.41,4.41,4.41
2006-09-28,4.41,4.41,4.41,4.41
2006-09-29,4.43,4.43,4.43,4.43
2006-10-02,4.44,4.44,4.44,4.44
2006-10-03,4.44,4.44,4.44,4.44
2006-10-04,4.45,4.45,4.45,4.45
2006-10-05,4.44,4.44,4.44,4.44
2006-10-06,4.44,4.44,4.44,4.44
2006-10-09,4.42,4.42,4.42,4.42
2006-10-10,4.42,4.42,4.42,4.42
2006-10-11,4.42,4.42,4.42,4.42
2006-10-12,4.44,4.44,4.44,4.44
2006-10-13,4.43,4.43,4.43,4.43
2006-10-16,4.43,4.43,4.43,4.43
2006-10-17,4.42,4.42,4.42,4.42
2006-10-18,4.41,4.41,4.41,4.41
2006-10-19,4.4,4.4,4.4,4.4
2006-10-20,4.38,4.38,4.38,4.38
2006-10-23,4.37,4.37,4.37,4.37
2006-10-24,4.36,4.36,4.36,4.36
2006-10-25,4.36,4.36,4.36,4.36
2006-10-26,4.38,4.38,4.38,4.38
2006-10-27,4.36,4.36,4.36,4.36
2006-10-30,4.36,4.36,4.36,4.36
2006-10-31,4.36,4.36,4.36,4.36
2006-11-02,4.34,4.34,4.34,4.34
2006-11-03,4.35,4.35,4.35,4.35
2006-11-06,4.35,4.35,4.35,4.35
2006-11-07,4.35,4.35,4.35,4.35
2006-11-08,4.35,4.35,4.35,4.35
2006-11-09,4.34,4.34,4.34,4.34
2006-11-10,4.35,4.35,4.35,4.35
2006-11-13,4.34,4.34,4.34,4.34
2006-11-14,4.34,4.34,4.34,4.34
2006-11-15,4.33,4.33,4.33,4.33
2006-11-16,4.34,4.34,4.34,4.34
2006-11-17,4.33,4.33,4.33,4.33
2006-11-20,4.33,4.33,4.33,4.33
2006-11-21,4.33,4.33,4.33,4.33
2006-11-22,4.32,4.32,4.32,4.32
2006-11-23,4.32,4.32,4.32,4.32
2006-11-24,4.33,4.33,4.33,4.33
2006-11-27,4.32,4.32,4.32,4.32
2006-11-28,4.33,4.33,4.33,4.33
2006-11-29,4.34,4.34,4.34,4.34
2006-11-30,4.33,4.33,4.33,4.33
2006-12-01,4.34,4.34,4.34,4.34
2006-12-04,4.32,4.32,4.32,4.32
2006-12-05,4.32,4.32,4.32,4.32
2006-12-06,4.32,4.32,4.32,4.32
2006-12-07,4.31,4.31,4.31,4.31
2006-12-08,4.31,4.31,4.31,4.31
2006-12-11,4.31,4.31,4.31,4.31
2006-12-12,4.3,4.3,4.3,4.3
2006-12-13,4.29,4.29,4.29,4.29
2006-12-14,4.31,4.31,4.31,4.31
2006-12-15,4.3,4.3,4.3,4.3
2006-12-18,4.31,4.31,4.31,4.31
2006-12-19,4.31,4.31,4.31,4.31
2006-12-20,4.31,4.31,4.31,4.31
2006-12-21,4.31,4.31,4.31,4.31
2006-12-22,4.31,4.31,4.31,4.31
2006-12-27,4.3,4.3,4.3,4.3
2006-12-28,4.31,4.31,4.31,4.31
2006-12-29,4.3,4.3,4.3,4.3
2007-01-02,4.31,4.31,4.31,4.31
2007-01-03,4.31,4.31,4.31,4.31
2007-01-04,4.31,4.31,4.31,4.31
2007-01-05,4.31,4.31,4.31,4.31
2007-01-08,4.3,4.3,4.3,4.3
2007-01-09,4.3,4.3,4.3,4.3
2007-01-10,4.31,4.31,4.31,4.31
2007-01-11,4.31,4.31,4.31,4.31
2007-01-12,4.31,4.31,4.31,4.31
2007-01-15,4.31,4.31,4.31,4.31
2007-01-16,4.3,4.3,4.3,4.3
2007-01-17,4.3,4.3,4.3,4.3
2007-01-18,4.29,4.29,4.29,4.29
2007-01-19,4.29,4.29,4.29,4.29
2007-01-22,4.28,4.28,4.28,4.28
2007-01-23,4.28,4.28,4.28,4.28
2007-01-24,4.28,4.28,4.28,4.28
2007-01-25,4.28,4.28,4.28,4.28
2007-01-26,4.29,4.29,4.29,4.29
2007-01-29,4.28,4.28,4.28,4.28
2007-01-30,4.27,4.27,4.27,4.27
2007-01-31,4.26,4.26,4.26,4.26
2007-02-01,4.26,4.26,4.26,4.26
2007-02-02,4.27,4.27,4.27,4.27
2007-02-05,4.26,4.26,4.26,4.26
2007-02-06,4.26,4.26,4.26,4.26
2007-02-07,4.26,4.26,4.26,4.26
2007-02-08,4.26,4.26,4.26,4.26
2007-02-09,4.26,4.26,4.26,4.26
2007-02-12,4.26,4.26,4.26,4.26
2007-02-13,4.26,4.26,4.26,4.26
2007-02-14,4.26,4.26,4.26,4.26
2007-02-15,4.27,4.27,4.27,4.27
2007-02-16,4.27,4.27,4.27,4.27
2007-02-19,4.27,4.27,4.27,4.27
2007-02-20,4.28,4.28,4.28,4.28
2007-02-21,4.27,4.27,4.27,4.27
2007-02-22,4.3,4.3,4.3,4.3
2007-02-23,4.31,4.31,4.31,4.31
2007-02-26,4.31,4.31,4.31,4.31
2007-02-27,4.35,4.35,4.35,4.35
2007-02-28,4.35,4.35,4.35,4.35
2007-03-01,4.35,4.35,4.35,4.35
2007-03-02,4.33,4.33,4.33,4.33
2007-03-05,4.35,4.35,4.35,4.35
2007-03-06,4.34,4.34,4.34,4.34
2007-03-07,4.35,4.35,4.35,4.35
2007-03-08,4.34,4.34,4.34,4.34
2007-03-09,4.34,4.34,4.34,4.34
2007-03-12,4.34,4.34,4.34,4.34
2007-03-13,4.34,4.34,4.34,4.34
2007-03-14,4.34,4.34,4.34,4.34
2007-03-15,4.34,4.34,4.34,4.34
2007-03-16,4.36,4.36,4.36,4.36
2007-03-19,4.37,4.37,4.37,4.37
2007-03-20,4.39,4.39,4.39,4.39
2007-03-21,4.4,4.4,4.4,4.4
2007-03-22,4.4,4.4,4.4,4.4
2007-03-23,4.41,4.41,4.41,4.41
2007-03-26,4.41,4.41,4.41,4.41
2007-03-27,4.43,4.43,4.43,4.43
2007-03-28,4.43,4.43,4.43,4.43
2007-03-29,4.44,4.44,4.44,4.44
2007-03-30,4.42,4.42,4.42,4.42
2007-04-02,4.43,4.43,4.43,4.43
2007-04-03,4.44,4.44,4.44,4.44
2007-04-04,4.47,4.47,4.47,4.47
2007-04-05,4.47,4.47,4.47,4.47
2007-04-10,4.47,4.47,4.47,4.47
2007-04-11,4.46,4.46,4.46,4.46
2007-04-12,4.46,4.46,4.46,4.46
2007-04-13,4.46,4.46,4.46,4.46
2007-04-16,4.48,4.48,4.48,4.48
2007-04-17,4.48,4.48,4.48,4.48
2007-04-18,4.5,4.5,4.5,4.5
2007-04-19,4.51,4.51,4.51,4.51
2007-04-20,4.51,4.51,4.51,4.51
2007-04-23,4.53,4.53,4.53,4.53
2007-04-24,4.53,4.53,4.53,4.53
2007-04-25,4.54,4.54,4.54,4.54
2007-04-26,4.55,4.55,4.55,4.55
2007-04-27,4.55,4.55,4.55,4.55
2007-04-30,4.56,4.56,4.56,4.56
2007-05-02,4.56,4.56,4.56,4.56
2007-05-04,4.55,4.55,4.55,4.55
2007-05-07,4.55,4.55,4.55,4.55
2007-05-08,4.55,4.55,4.55,4.55
2007-05-09,4.55,4.55,4.55,4.55
2007-05-10,4.55,4.55,4.55,4.55
2007-05-11,4.55,4.55,4.55,4.55
2007-05-14,4.55,4.55,4.55,4.55
2007-05-15,4.55,4.55,4.55,4.55
2007-05-16,4.55,4.55,4.55,4.55
2007-05-17,4.58,4.58,4.58,4.58
2007-05-18,4.58,4.58,4.58,4.58
2007-05-21,4.58,4.58,4.58,4.58
2007-05-22,4.58,4.58,4.58,4.58
2007-05-23,4.59,4.59,4.59,4.59
2007-05-24,4.6,4.6,4.6,4.6
2007-05-25,4.61,4.61,4.61,4.61
2007-05-28,4.62,4.62,4.62,4.62
2007-05-29,4.62,4.62,4.62,4.62
2007-05-30,4.63,4.63,4.63,4.63
2007-05-31,4.62,4.62,4.62,4.62
2007-06-01,4.61,4.61,4.61,4.61
2007-06-04,4.61,4.61,4.61,4.61
2007-06-05,4.6,4.6,4.6,4.6
2007-06-06,4.61,4.61,4.61,4.61
2007-06-08,4.62,4.62,4.62,4.62
2007-06-11,4.64,4.64,4.64,4.64
2007-06-12,4.64,4.64,4.64,4.64
2007-06-13,4.64,4.64,4.64,4.64
2007-06-14,4.64,4.64,4.64,4.64
2007-06-15,4.64,4.64,4.64,4.64
2007-06-18,4.65,4.65,4.65,4.65
2007-06-19,4.66,4.66,4.66,4.66
2007-06-20,4.69,4.69,4.69,4.69
2007-06-21,4.73,4.73,4.73,4.73
2007-06-22,4.74,4.74,4.74,4.74
2007-06-25,4.75,4.75,4.75,4.75
2007-06-26,4.75,4.75,4.75,4.75
2007-06-27,4.77,4.77,4.77,4.77
2007-06-28,4.83,4.83,4.83,4.83
2007-06-29,4.84,4.84,4.84,4.84
2007-07-02,4.88,4.88,4.88,4.88
2007-07-03,4.91,4.91,4.91,4.91
2007-07-04,4.95,4.95,4.95,4.95
2007-07-05,4.94,4.94,4.94,4.94
2007-07-09,4.95,4.95,4.95,4.95
2007-07-10,4.95,4.95,4.95,4.95
2007-07-11,4.95,4.95,4.95,4.95
2007-07-12,4.95,4.95,4.95,4.95
2007-07-13,4.94,4.94,4.94,4.94
2007-07-16,4.93,4.93,4.93,4.93
2007-07-17,4.93,4.93,4.93,4.93
2007-07-18,4.93,4.93,4.93,4.93
2007-07-19,4.93,4.93,4.93,4.93
2007-07-20,4.93,4.93,4.93,4.93
2007-07-23,4.93,4.93,4.93,4.93
2007-07-24,4.94,4.94,4.94,4.94
2007-07-25,4.96,4.96,4.96,4.96
2007-07-26,4.94,4.94,4.94,4.94
2007-07-27,4.95,4.95,4.95,4.95
2007-07-30,4.96,4.96,4.96,4.96
2007-07-31,4.96,4.96,4.96,4.96
2007-08-01,4.96,4.96,4.96,4.96
2007-08-02,4.96,4.96,4.96,4.96
2007-08-03,4.97,4.97,4.97,4.97
2007-08-06,4.98,4.98,4.98,4.98
2007-08-07,4.99,4.99,4.99,4.99
2007-08-08,5,5,5,5
2007-08-09,5.02,5.02,5.02,5.02
2007-08-10,5.06,5.06,5.06,5.06
